Judge,Offense,AverageIncarcerationYear,TotalCasesYear,TotalIncarcerationYears,MaxSentenceYear,MinSentenceYear,StdDevSentenceYear,MedianSentenceYear,ModeSentenceYear,AverageProbationMonth,TotalProbationMonthInstances,TotalIncarcerationMonth,MaxProbationMonth,MinProbationMonth,StdDevProbationMonth,MedianProbationMonth,ModeProbationMonth,County,Judgeid
PAUL M DEPASCALE,POSS CDS/ANALOG - SCHD I II II,154.849056603774,53,8207,1460,0,374.313905505609,0,0,16.188679245283,53,858,24,0,10.364615477252,24,24,HUD,
PAUL M DEPASCALE,POSS OF WEAPON FOR UNLAWFUL PU,912.5,2,1825,1825,0,1290.46987566545,912.5,0,0,2,0,0,0,0,0,0,HUD,
PAUL M DEPASCALE,POSSESSION OF A FALSE GOVERNME,0,2,0,0,0,0,0,0,6,2,12,12,0,8.48528137423857,6,0,HUD,
PAUL M DEPASCALE,PRESC/LEGEND DRUGS-DISTR/POSS,0,1,0,0,0,,0,0,0,1,0,0,0,,0,0,HUD,
PAUL M DEPASCALE,RECEIVING STOLEN PROPERTY-VALU,0,3,0,0,0,0,0,0,8,3,24,12,0,6.92820323027551,12,12,HUD,
PAUL M DEPASCALE,RECEIVNG STOLEN PROP-KNOW PROP,702.571428571429,7,4918,1825,0,776.401497753763,364,270,15.4285714285714,7,108,24,0,11.4142767745361,24,24,HUD,
PAUL M DEPASCALE,REGISTRATION OF SEX OFFENDER-V,0,2,0,0,0,0,0,0,24,2,48,24,24,0,24,24,HUD,
PAUL M DEPASCALE,RESIST ARR/ELUD-AFTER INSTRUCT,0,1,0,0,0,,0,0,24,1,24,24,24,,24,24,HUD,
PAUL M DEPASCALE,RESIST ARR/ELUD-FLIGHT PREVENT,0,4,0,0,0,0,0,0,6,4,24,12,0,6.92820323027551,6,0,HUD,
PAUL M DEPASCALE,SHOPLIFTING-CONCEAL MERCHANDIS,45,2,90,90,0,63.6396103067893,45,0,0,2,0,0,0,0,0,0,HUD,
PAUL M DEPASCALE,SHOPLIFTING-RETAIL VALUE $200,0,1,0,0,0,,0,0,0,1,0,0,0,,0,0,HUD,
PAUL M DEPASCALE,SHOPLIFTING-TAKE MERCH W/O PAY,272.666666666667,3,818,364,90,158.193973757957,364,364,20,3,60,24,12,6.92820323027551,24,24,HUD,
PAUL M DEPASCALE,SHOPLIFTING-TAKE MERCH W/OUT P,129.142857142857,14,1808,364,0,116.784388539708,90,90,7.71428571428571,14,108,24,0,10.1027686336931,0,0,HUD,
PAUL M DEPASCALE,STALKING-ENGAGE CONDUCT REASON,0,1,0,0,0,,0,0,24,1,24,24,24,,24,24,HUD,
PAUL M DEPASCALE,STALKING-STALKING IN VIOLATION,0,1,0,0,0,,0,0,24,1,24,24,24,,24,24,HUD,
PAUL M DEPASCALE,TAMPERING WITH PHYSICAL EVIDEN,0,1,0,0,0,,0,0,0,1,0,0,0,,0,0,HUD,
PAUL M DEPASCALE,TERRORISTIC THREATS-THREAT TO,0,3,0,0,0,0,0,0,16,3,48,24,12,6.92820323027551,12,12,HUD,
PAUL M DEPASCALE,TERRORISTIC THREATS-THREATEN I,0,2,0,0,0,0,0,0,12,2,24,24,0,16.9705627484771,12,0,HUD,
PAUL M DEPASCALE,THEFT BY DECEPTION-VALUE $500-,0,1,0,0,0,,0,0,12,1,12,12,12,,12,12,HUD,
PAUL M DEPASCALE,THEFT BY UNLAWFL TAKNG-MOVABLE,106.913043478261,23,2459,1825,0,385.717856498937,0,0,13.0434782608696,23,300,36,0,10.177864845159,12,12,HUD,
PAUL M DEPASCALE,UNLAW TAKING MEANS CONVEYANCE-,0,2,0,0,0,0,0,0,6,2,12,12,0,8.48528137423857,6,0,HUD,
PAUL M DEPASCALE,UNLAW TAKING MEANS OF CONVEYAN,71,14,994,364,0,128.847554527404,0,0,10.2857142857143,14,144,24,0,9.24394663823572,12,12,HUD,
PAUL M DEPASCALE,UNLAWFUL POSS WEAP - OTHER WEA,38.3684210526316,19,729,365,0,114.927615154697,0,0,10.7368421052632,19,204,24,0,7.89403505652744,12,12,HUD,
PAUL M DEPASCALE,UNLAWFUL POSS WEAPON-HANDGUNS,1679,5,8395,1825,1095,326.465924714969,1825,1825,0,5,0,0,0,0,0,0,HUD,
PAUL M DEPASCALE,WIDESPREAD INJURY OR DAMAGE-NO,0,1,0,0,0,,0,0,0,1,0,0,0,,0,0,HUD,
PAUL X ESCANDON,AGG ASSAULT - ON DOMESTIC VIOL,0,1,0,0,0,,0,0,36,1,36,36,36,,36,36,MON,
PAUL X ESCANDON,AGG ASSAULT - STRANGLE DOMESTI,1095,1,1095,1095,1095,,1095,1095,0,1,0,0,0,,0,0,MON,
PAUL X ESCANDON,AGG ASSAULT-ON LAW ENFORCEMENT,364,2,728,364,364,0,364,364,0,2,0,0,0,0,0,0,MON,
PAUL X ESCANDON,CDS - MANU/DIST/PWID - HEROIN/,365,3,1095,1095,0,632.19854476264,0,0,24,3,72,60,0,31.7490157327751,12,0,MON,
PAUL X ESCANDON,CDS - MANU/DIST/PWID - LSD - <,2190,1,2190,2190,2190,,2190,2190,0,1,0,0,0,,0,0,MON,
PAUL X ESCANDON,CDS - MANU/DIST/PWID - MARIJ=/,1095,1,1095,1095,1095,,1095,1095,0,1,0,0,0,,0,0,MON,
PAUL X ESCANDON,CDS - MANU/DIST/PWID - OTHER S,10,1,10,10,10,,10,10,0,1,0,0,0,,0,0,MON,
PAUL X ESCANDON,CDS - MANU/DIST/PWID -MARI =/>,0,1,0,0,0,,0,0,12,1,12,12,12,,12,12,MON,
PAUL X ESCANDON,CERT PERSON NOT TO HAVE WEAP P,1825,1,1825,1825,1825,,1825,1825,0,1,0,0,0,,0,0,MON,
PAUL X ESCANDON,CONSPIRACY - AGREE/ENGAGE IN C,399.8,5,1999,1095,0,453.850415886116,364,0,7.2,5,36,12,0,6.57267069006199,12,12,MON,
PAUL X ESCANDON,CREDIT CARD THEFT - FRAUDULENT,133.5,2,267,267,0,188.797510576808,133.5,0,12,2,24,24,0,16.9705627484771,12,0,MON,
PAUL X ESCANDON,CRIMINAL TRESPASS-RESEARCH FAC,15,1,15,15,15,,15,15,12,1,12,12,12,,12,12,MON,
PAUL X ESCANDON,CYBER HARRASSMENT- THREATEN IN,0,1,0,0,0,,0,0,12,1,12,12,12,,12,12,MON,
PAUL X ESCANDON,ENDANGERING-SEXUAL CONDUCT WIT,9.5,2,19,19,0,13.4350288425444,9.5,0,0,2,0,0,0,0,0,0,MON,
PAUL X ESCANDON,FORGERY-UTTER FORGED DOCS-GOV,180,1,180,180,180,,180,180,12,1,12,12,12,,12,12,MON,
PAUL X ESCANDON,HARASSMENT-STRIKING/OFFENSIVE,0,1,0,0,0,,0,0,0,1,0,0,0,,0,0,MON,
PAUL X ESCANDON,HINDERING-FALSE INFO-UNDERLYIN,540,1,540,540,540,,540,540,0,1,0,0,0,,0,0,MON,
PAUL X ESCANDON,KNOW POSS/VIEW/CTRL <1K ITEMS,1825,1,1825,1825,1825,,1825,1825,0,1,0,0,0,,0,0,MON,
PAUL X ESCANDON,OBSTRUCTING ADMIN OF LAW,0,1,0,0,0,,0,0,0,1,0,0,0,,0,0,MON,
PAUL X ESCANDON,OPERATE MV DURING LICENSE SUSP,180,3,540,180,180,0,180,180,0,3,0,0,0,0,0,0,MON,
PAUL X ESCANDON,PAROLE SUPERVISION FOR LIFE -,420,1,420,420,420,,420,420,0,1,0,0,0,,0,0,MON,
PAUL X ESCANDON,POSS CDS/ANALOG - SCHD I II II,296.235294117647,17,5036,1095,0,481.559255104157,0,0,14.1176470588235,17,240,60,0,19.550838706246,12,0,MON,
PAUL X ESCANDON,POSS OF PRESCRIPT DRUGS IN ORI,1095,1,1095,1095,1095,,1095,1095,0,1,0,0,0,,0,0,MON,
PAUL X ESCANDON,RECEIVNG STOLEN PROP-KNOW PROP,0,1,0,0,0,,0,0,36,1,36,36,36,,36,36,MON,
PAUL X ESCANDON,REG OF SEX OFF-NOTICE OF CHANG,63.1666666666667,6,379,180,0,76.1850816542627,40,0,6,6,36,12,0,6.57267069006199,6,0,MON,
PAUL X ESCANDON,REGISTRATION OF SEX OFFENDER-V,106,1,106,106,106,,106,106,0,1,0,0,0,,0,0,MON,
PAUL X ESCANDON,REGISTRATION OF SEX OFFENDERS-,310.1,10,3101,1095,0,437.444205966125,83,0,6,10,60,24,0,8.48528137423857,0,0,MON,
PAUL X ESCANDON,REGISTRATION OF SEX OFFENDERS;,0,1,0,0,0,,0,0,0,1,0,0,0,,0,0,MON,
PAUL X ESCANDON,RESIST ARR/ELUD-AFTER INSTRUCT,0,3,0,0,0,0,0,0,16,3,48,24,0,13.856406460551,24,24,MON,
PAUL X ESCANDON,RESIST ARR/ELUD-FLIGHT PREVENT,309.5,2,619,529,90,310.419876940894,309.5,90,0,2,0,0,0,0,0,0,MON,
PAUL X ESCANDON,SEXUAL ASSAULT-VIC < 13 & DEF,1825,1,1825,1825,1825,,1825,1825,0,1,0,0,0,,0,0,MON,
PAUL X ESCANDON,SHOPLIFTING-TAKE MERCH W/OUT P,0,1,0,0,0,,0,0,60,1,60,60,60,,60,60,MON,
PAUL X ESCANDON,SPECIAL SENTENCE PSL/CSL - VIO,372.5,10,3725,540,0,164.405494636483,420,420,0,10,0,0,0,0,0,0,MON,
PAUL X ESCANDON,STALKING-STALKING IN VIOLATION,364,1,364,364,364,,364,364,0,1,0,0,0,,0,0,MON,
PAUL X ESCANDON,TERRORISTIC THREATS-THREAT TO,69,1,69,69,69,,69,69,0,1,0,0,0,,0,0,MON,
PAUL X ESCANDON,THEFT BY DECEPTION-VALUE $500-,0,1,0,0,0,,0,0,36,1,36,36,36,,36,36,MON,
PAUL X ESCANDON,THEFT BY UNLAWFL TAKNG-MOVABLE,547.5,2,1095,1095,0,774.28192539927,547.5,0,30,2,60,60,0,42.4264068711929,30,0,MON,
PAUL X ESCANDON,THROWING BODILY FLUID AT LAW E,0,1,0,0,0,,0,0,12,1,12,12,12,,12,12,MON,
PAUL X ESCANDON,UNLAW TAKING MEANS OF CONVEYAN,405,1,405,405,405,,405,405,0,1,0,0,0,,0,0,MON,
PAUL X ESCANDON,UNLAWFUL POSS WEAP - OTHER WEA,92,2,184,184,0,130.107647738325,92,0,6,2,12,12,0,8.48528137423857,6,0,MON,
PAUL X ESCANDON,UNLAWFUL POSS WEAPON-HANDGUNS,1825,1,1825,1825,1825,,1825,1825,0,1,0,0,0,,0,0,MON,
PAUL X ESCANDON,USE/POSS W/INTENT TO USE DRUG,0,1,0,0,0,,0,0,0,1,0,0,0,,0,0,MON,
"PEDRO J JIMENEZ, JR.",ABSCONDING FROM PAROLE,1095,1,1095,1095,1095,,1095,1095,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",AGG ASSAULT - ON DOMESTIC VIOL,334.166666666667,6,2005,1825,0,733.89656401067,0,0,28,6,168,60,0,21.0142808585019,30,36,MID,
"PEDRO J JIMENEZ, JR.",AGG ASSAULT W/ FIREARM,540,2,1080,540,540,0,540,540,0,2,0,0,0,0,0,0,MID,
"PEDRO J JIMENEZ, JR.",AGG ASSAULT-ATTEMPT/CAUSE BI W,615,4,2460,1095,0,565.110608642237,682.5,1095,15,4,60,36,0,18,12,0,MID,
"PEDRO J JIMENEZ, JR.",AGG ASSAULT-ATTEMPT/CAUSE SBI,1490,6,8940,2555,1095,593.422277977496,1185,1095,0,6,0,0,0,0,0,0,MID,
"PEDRO J JIMENEZ, JR.",AGG ASSAULT-ATTEMPT/CAUSE SIGN,1460,3,4380,1825,1095,365,1460,1095,0,3,0,0,0,0,0,0,MID,
"PEDRO J JIMENEZ, JR.",AGG ASSAULT-CAUSE INJURY WITH,540,1,540,540,540,,540,540,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",AGG ASSAULT-ON LAW ENFORCEMENT,296.25,4,1185,1095,0,534.187467093716,45,0,39,4,156,60,0,28.3548937575157,48,60,MID,
"PEDRO J JIMENEZ, JR.",AGG ASSAULT-ON PAID/VOLUNTEER,1095,1,1095,1095,1095,,1095,1095,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",AGG SEX ASSAULT-FORCE/COERCION,3650,1,3650,3650,3650,,3650,3650,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",AGGRAVATED MANSLAUGHTER-EXTREM,6113.75,4,24455,9125,4380,2072.8015462171,5475,5475,0,4,0,0,0,0,0,0,MID,
"PEDRO J JIMENEZ, JR.",AGGRAVATED SEXUAL ASSAULT - VI,10950,2,21900,18980,2920,11356.134905856,10950,2920,0,2,0,0,0,0,0,0,MID,
"PEDRO J JIMENEZ, JR.",ARSON-RECKLESS DANGER TO BLDG/,0,1,0,0,0,,0,0,48,1,48,48,48,,48,48,MID,
"PEDRO J JIMENEZ, JR.",ASSAULT BY AUTO/VESSEL BI VIOL,48,5,240,240,0,107.33126291999,0,0,31.2,5,156,60,0,21.7990825495019,36,36,MID,
"PEDRO J JIMENEZ, JR.",ASSAULT BY AUTO/VESSEL-RECKLES,270,2,540,540,0,381.837661840736,270,0,6,2,12,12,0,8.48528137423857,6,0,MID,
"PEDRO J JIMENEZ, JR.",BAIL JUMPING - UNDERLYING OFFE,0,1,0,0,0,,0,0,36,1,36,36,36,,36,36,MID,
"PEDRO J JIMENEZ, JR.",BAIL JUMPING -UNDERLYING OFFEN,1095,1,1095,1095,1095,,1095,1095,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",BIAS INTIMIDATION-UNDERLYING O,1825,1,1825,1825,1825,,1825,1825,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",BURGLARY-ENTERING STRUCTURE ET,1068.33333333333,30,32050,1825,0,654.644327404048,1277.5,1460,9.6,30,288,60,0,18.7498965514388,0,0,MID,
"PEDRO J JIMENEZ, JR.",BURGLARY-REMAIN IN STRUCTURE E,0,1,0,0,0,,0,0,24,1,24,24,24,,24,24,MID,
"PEDRO J JIMENEZ, JR.",CARJACKING-INFLICT BI OR USES,2920,1,2920,2920,2920,,2920,2920,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",CARJACKING-THREATEN OCCUPANT /,5475,1,5475,5475,5475,,5475,5475,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",CDS - MANU/DIST/PWID - HEROIN/,486.666666666667,3,1460,1460,0,842.931393016854,0,0,16,3,48,24,0,13.856406460551,24,24,MID,
"PEDRO J JIMENEZ, JR.",CDS - MANU/DIST/PWID - MARIJ=/,0,1,0,0,0,,0,0,12,1,12,12,12,,12,12,MID,
"PEDRO J JIMENEZ, JR.",CDS-MANU/DIST/PWID-MARIJ=/>1OZ,0,1,0,0,0,,0,0,36,1,36,36,36,,36,36,MID,
"PEDRO J JIMENEZ, JR.",CDS-UNDER INFLUENCE W/O PRESCR,0,1,0,0,0,,0,0,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",CDS/ANALOG - DISTRIBUTE ON/NEA,973.333333333333,3,2920,1825,0,918.563189624608,1095,0,8,3,24,24,0,13.856406460551,0,0,MID,
"PEDRO J JIMENEZ, JR.",CERT PERSON NOT TO HAVE WEAP P,1898,5,9490,2190,1825,163.232962357485,1825,1825,0,5,0,0,0,0,0,0,MID,
"PEDRO J JIMENEZ, JR.",CERTAIN PERSONS NOT TO HAVE WE,540,1,540,540,540,,540,540,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",CONSPIRACY - AGREE/AID IN COND,0,1,0,0,0,,0,0,60,1,60,60,60,,60,60,MID,
"PEDRO J JIMENEZ, JR.",CONSPIRACY - AGREE/ENGAGE IN C,570.25,16,9124,1825,0,832.011017555256,0,0,26.25,16,420,60,0,24.4826469157238,24,0,MID,
"PEDRO J JIMENEZ, JR.",CONTEMPT-VIOLATE JUDICIAL/REST,127.6,5,638,458,0,200.471444350561,0,0,16.8,5,84,36,0,16.0996894379985,24,0,MID,
"PEDRO J JIMENEZ, JR.",CREDIT CARD THEFT - FRAUDULENT,0,1,0,0,0,,0,0,60,1,60,60,60,,60,60,MID,
"PEDRO J JIMENEZ, JR.",CRIMINAL ATTEMPT - PURPOSELY E,182,2,364,364,0,257.386868351903,182,0,36,2,72,36,36,0,36,36,MID,
"PEDRO J JIMENEZ, JR.",CRIMINAL ATTEMPT-OMISSION STEP,360,2,720,540,180,254.558441227157,360,180,18,2,36,36,0,25.4558441227157,18,0,MID,
"PEDRO J JIMENEZ, JR.",CRIMINAL MISCHIEF TO A TRAFFIC,0,1,0,0,0,,0,0,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",CRIMINAL MISCHIEF-DAMAGE PROPE,150.666666666667,6,904,540,0,239.955551439567,0,0,20,6,120,60,0,24.7870934157275,12,0,MID,
"PEDRO J JIMENEZ, JR.",CRIMINAL SEXUAL CONTACT,365,1,365,365,365,,365,365,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",CRIMINAL TRESPASS-DEFIANT TRES,0,1,0,0,0,,0,0,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",CRIMINAL TRESPASS-PEERING INTO,365,1,365,365,365,,365,365,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",CRIMINAL TRESPASS-RESEARCH FAC,180,1,180,180,180,,180,180,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",CRIMINAL TRESPASS-STRUCT OTHER,0,1,0,0,0,,0,0,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",CRUELTY & NEGLECT OF CHILDREN,270,2,540,540,0,381.837661840736,270,0,18,2,36,36,0,25.4558441227157,18,0,MID,
"PEDRO J JIMENEZ, JR.",CRUELTY TO ANIMALS-BOD INJ-FAI,364,1,364,364,364,,364,364,60,1,60,60,60,,60,60,MID,
"PEDRO J JIMENEZ, JR.",CRUELTY TO ANIMALS-PROCURE TOR,0,1,0,0,0,,0,0,36,1,36,36,36,,36,36,MID,
"PEDRO J JIMENEZ, JR.",DISORDERLY CONDUCT-IMPROP BEHA,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,MID,
"PEDRO J JIMENEZ, JR.",DIST/POSS/PWID DRUG PARAPHERNA,45,2,90,90,0,63.6396103067893,45,0,30,2,60,36,24,8.48528137423857,30,24,MID,
"PEDRO J JIMENEZ, JR.",EMPLOYING JUVENILE IN COMM OF,0,1,0,0,0,,0,0,60,1,60,60,60,,60,60,MID,
"PEDRO J JIMENEZ, JR.",ENDANGERING - PHOTOGRAPH/FILM,1460,1,1460,1460,1460,,1460,1460,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",ENDANGERING ANOTHER-KNOWINGLY,364,2,728,364,364,0,364,364,36,2,72,36,36,0,36,36,MID,
"PEDRO J JIMENEZ, JR.",ENDANGERING ANOTHER-KNOWNGLY C,540,1,540,540,540,,540,540,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",ENDANGERING ANOTHER-RECKLSSLY,0,2,0,0,0,0,0,0,12,2,24,12,12,0,12,12,MID,
"PEDRO J JIMENEZ, JR.",ENDANGERING-ABUSE/NEGLECT OF A,638.75,4,2555,1460,0,752.466776675223,547.5,0,18,4,72,36,0,20.7846096908265,18,0,MID,
"PEDRO J JIMENEZ, JR.",ENDANGERING-DISTRIBUTION OF CH,1460,1,1460,1460,1460,,1460,1460,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",ENDANGERING-SEXUAL CONDUCT WIT,457.4,5,2287,1825,0,790.106511807111,1,0,9.6,5,48,36,0,15.6460857724864,0,0,MID,
"PEDRO J JIMENEZ, JR.",EXHIBIT FALSE MOTOR VEHICLE IN,0,1,0,0,0,,0,0,24,1,24,24,24,,24,24,MID,
"PEDRO J JIMENEZ, JR.",FAILURE TO MAKE LAWFUL DISPOSI,0,1,0,0,0,,0,0,24,1,24,24,24,,24,24,MID,
"PEDRO J JIMENEZ, JR.",FORGERY-FALSE AUTH OF A WRITIN,0,1,0,0,0,,0,0,24,1,24,24,24,,24,24,MID,
"PEDRO J JIMENEZ, JR.",FORGERY-UTTER FORGED DOCS-GOV,1095,1,1095,1095,1095,,1095,1095,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",FORGRY-ALT/CHNG WRIT W/O AUTH-,1095,1,1095,1095,1095,,1095,1095,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",HARASSMENT-ANY OTHER ALARMING,0,3,0,0,0,0,0,0,4,3,12,12,0,6.92820323027551,0,0,MID,
"PEDRO J JIMENEZ, JR.",HARASSMENT-COMMUNICATION IN MA,0,5,0,0,0,0,0,0,4.8,5,24,12,0,6.57267069006199,0,0,MID,
"PEDRO J JIMENEZ, JR.",HARASSMENT-STRIKING/OFFENSIVE,0,1,0,0,0,,0,0,18,1,18,18,18,,18,18,MID,
"PEDRO J JIMENEZ, JR.",HINDERING-FALSE INFO-UNDERLYIN,362,2,724,364,360,2.82842712474619,362,360,18,2,36,36,0,25.4558441227157,18,0,MID,
"PEDRO J JIMENEZ, JR.",HINDERING-GIVE FALSE INFORMATI,0,1,0,0,0,,0,0,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",HINDERING-HARBOR ANOTHER-UNDER,0,1,0,0,0,,0,0,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",HINDERING-ONESELF-FALS INFO-UN,1095,1,1095,1095,1095,,1095,1095,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",IMPERSONATE A LAW ENFORCEMENT,540,1,540,540,540,,540,540,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",INSURANCE FRAUD-FALSE CLAIM ET,1095,1,1095,1095,1095,,1095,1095,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",INVASION OF PRIVACY-DISCLOSE S,0,1,0,0,0,,0,0,60,1,60,60,60,,60,60,MID,
"PEDRO J JIMENEZ, JR.",KIDNAPPING-BODILY INJURY OR TE,1825,1,1825,1825,1825,,1825,1825,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",KNOWINGLY LEAVE SCENE OF ACCID,180,1,180,180,180,,180,180,36,1,36,36,36,,36,36,MID,
"PEDRO J JIMENEZ, JR.",MAINTAIN NUISANCE-MAINT PLACE,180,1,180,180,180,,180,180,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",MANSLAUGHTER - COMMITTED RECKL,2555,1,2555,2555,2555,,2555,2555,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",MANSLAUGHTER-PASSION/PROVOCATI,2190,1,2190,2190,2190,,2190,2190,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",MANUF/DISTR CDS OR INTENT TO M,1200.47368421053,38,45618,6205,0,1393.06288515324,1073.5,0,13.2631578947368,38,504,60,0,18.8789661457176,0,0,MID,
"PEDRO J JIMENEZ, JR.",MONEY LAUNDERING-TRANSP/POSSES,638.5,4,2554,1095,0,547.666869547538,729.5,1095,21,4,84,60,0,28.3548937575157,12,0,MID,
"PEDRO J JIMENEZ, JR.",MURDER - PURPOSELY,20075,1,20075,20075,20075,,20075,20075,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",OBSTRUCT ADMIN OF LAW-OBSTRUCT,45,4,180,180,0,90,0,0,12,4,48,36,0,16.9705627484771,6,0,MID,
"PEDRO J JIMENEZ, JR.",OPERATE MV DURING LICENSE SUSP,180,2,360,180,180,0,180,180,18,2,36,36,0,25.4558441227157,18,0,MID,
"PEDRO J JIMENEZ, JR.",PERJURY,0,1,0,0,0,,0,0,24,1,24,24,24,,24,24,MID,
"PEDRO J JIMENEZ, JR.","POSS CDS - > 50G MARIJUANA, 5G",0,1,0,0,0,,0,0,12,1,12,12,12,,12,12,MID,
"PEDRO J JIMENEZ, JR.",POSS CDS-FAILS TO GIVE CDS TO,75,6,450,270,0,119.624412224261,0,0,2,6,12,12,0,4.89897948556636,0,0,MID,
"PEDRO J JIMENEZ, JR.",POSS CDS/ANALOG - SCHD I II II,698.071428571429,28,19546,1825,0,688.878203962195,878.5,0,16.7142857142857,28,468,60,0,21.5008305487419,0,0,MID,
"PEDRO J JIMENEZ, JR.",POSS OF WEAPON FOR UNLAWFUL PU,638,5,3190,1825,0,801.144493833666,270,0,18,5,90,36,0,18,18,0,MID,
"PEDRO J JIMENEZ, JR.",POSS/DIST WITHIN 500 FT CERTAI,1216.66666666667,3,3650,1825,0,1053.66424127107,1825,1825,20,3,60,60,0,34.6410161513776,0,0,MID,
"PEDRO J JIMENEZ, JR.",POSSESSION OF FIREARM WHILE CO,4380,1,4380,4380,4380,,4380,4380,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",PRESC/LEGEND DRUGS-POSS WITHOU,540,1,540,540,540,,540,540,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",PROMOTE PROST: EXCEPT SOLICT O,0,1,0,0,0,,0,0,36,1,36,36,36,,36,36,MID,
"PEDRO J JIMENEZ, JR.",RECEIVING STOLEN PROPERTY-VAL,540,1,540,540,540,,540,540,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",RECEIVING STOLEN PROPERTY-VALU,0,1,0,0,0,,0,0,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",RECEIVNG STOLEN PROP-KNOW PROP,40,3,120,120,0,69.2820323027551,0,0,52,3,156,60,36,13.856406460551,60,60,MID,
"PEDRO J JIMENEZ, JR.",RECKLESS DEATH BY AUTO OR VESS,2555,3,7665,2920,2190,365,2555,2190,0,3,0,0,0,0,0,0,MID,
"PEDRO J JIMENEZ, JR.",REGISTRATION OF SEX OFFENDERS-,364,1,364,364,364,,364,364,36,1,36,36,36,,36,36,MID,
"PEDRO J JIMENEZ, JR.",RESIST ARR/ELUD-AFTER INSTRUCT,455.333333333333,9,4098,1460,0,588.168343248768,270,0,29.3333333333333,9,264,60,0,19.0787840283389,36,36,MID,
"PEDRO J JIMENEZ, JR.",RESIST ARR/ELUD-FLIGHT PREVENT,360.571428571429,7,2524,540,0,201.251796797658,364,540,15.4285714285714,7,108,36,0,19.2428094176946,0,0,MID,
"PEDRO J JIMENEZ, JR.",RESIST ARR/ELUD-MV OP- RISK OF,1788.5,10,17885,2555,1095,500.166916583299,1825,1825,0,10,0,0,0,0,0,0,MID,
"PEDRO J JIMENEZ, JR.",RESIST ARR/ELUD-PREVENTS OFFIC,0,1,0,0,0,,0,0,12,1,12,12,12,,12,12,MID,
"PEDRO J JIMENEZ, JR.",RESIST ARR/ELUD-USE/THREATEN F,1460,2,2920,1825,1095,516.18795026618,1460,1095,0,2,0,0,0,0,0,0,MID,
"PEDRO J JIMENEZ, JR.",ROBBERY-INFLICTS BI OR USES FO,1533,5,7665,2555,0,944.779074704769,1825,1825,12,5,60,60,0,26.8328157299975,0,0,MID,
"PEDRO J JIMENEZ, JR.",ROBBERY-THREAT OR FEAR OF BI -,2370,1,2370,2370,2370,,2370,2370,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",SEXUAL ASSAULT-FORCE/COERCION,1095,1,1095,1095,1095,,1095,1095,0,1,0,0,0,,0,0,MID,
"PEDRO J JIMENEZ, JR.",SEXUAL ASSAULT-VIC < 13 & DEF,2502.85714285714,7,17520,3650,1825,574.360928502694,2555,2555,0,7,0,0,0,0,0,0,MID,
