Judge,Offense,AverageIncarcerationYear,TotalCasesYear,TotalIncarcerationYears,MaxSentenceYear,MinSentenceYear,StdDevSentenceYear,MedianSentenceYear,ModeSentenceYear,AverageProbationMonth,TotalProbationMonthInstances,TotalIncarcerationMonth,MaxProbationMonth,MinProbationMonth,StdDevProbationMonth,MedianProbationMonth,ModeProbationMonth,ID
STEVEN F NEMETH,CRIMINAL ATTEMPT - PURPOSELY E,64.0,1,64,64,64,,64.0,64,0.0,1,0,0,0,,0.0,0,6191
STEVEN F NEMETH,CRIMINAL TRESPASS-PEERING INTO,540.0,1,540,540,540,,540.0,540,0.0,1,0,0,0,,0.0,0,6192
STEVEN F NEMETH,MANUF/DISTR CDS OR INTENT TO M,1859.0,10,18590,3285,705,636.0372106514942,1825.0,1825,0.0,10,0,0,0,0.0,0.0,0,6193
STEVEN F NEMETH,OBSTRUCT ADMIN OF LAW-OBSTRUCT,540.0,2,1080,540,540,0.0,540.0,540,0.0,2,0,0,0,0.0,0.0,0,6194
STEVEN F NEMETH,POSS CDS/ANALOG - SCHD I II II,1275.36,25,31884,1825,141,535.5479966041016,1460.0,1460,0.0,25,0,0,0,0.0,0.0,0,6195
STEVEN F NEMETH,POSS DEVICE TO DEFRAUD ADMINIS,150.0,1,150,150,150,,150.0,150,0.0,1,0,0,0,,0.0,0,6196
STEVEN F NEMETH,PROHIBITED WEAPONS AND DEVICES,540.0,1,540,540,540,,540.0,540,0.0,1,0,0,0,,0.0,0,6197
STEVEN F NEMETH,RECEIVNG STOLEN PROP-KNOW PROP,1460.0,1,1460,1460,1460,,1460.0,1460,0.0,1,0,0,0,,0.0,0,6198
STEVEN F NEMETH,RESIST ARR/ELUD-MV OP- RISK OF,2190.0,2,4380,2555,1825,516.1879502661797,2190.0,1825,0.0,2,0,0,0,0.0,0.0,0,6199
STEVEN F NEMETH,RESISTING ARREST-PURPOSELY,1460.0,1,1460,1460,1460,,1460.0,1460,0.0,1,0,0,0,,0.0,0,6200
STEVEN F NEMETH,ROBBERY-BI/FEAR/WHILE 1ST/2ND,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,6201
STEVEN F NEMETH,SHOPLIFTING-CONCEAL MERCHANDIS,540.0,1,540,540,540,,540.0,540,0.0,1,0,0,0,,0.0,0,6202
STEVEN F NEMETH,SHOPLIFTING-TAKE MERCH W/O PAY,1460.0,1,1460,1460,1460,,1460.0,1460,0.0,1,0,0,0,,0.0,0,6203
STEVEN F NEMETH,THEFT BY UNLAWFL TAKNG-MOVABLE,1095.0,3,3285,1825,0,965.6992285385755,1460.0,0,20.0,3,60,60,0,34.64101615137755,0.0,0,6204
STEVEN F NEMETH,UNLAW TAKING MEANS OF CONVEYAN,540.0,1,540,540,540,,540.0,540,0.0,1,0,0,0,,0.0,0,6205
STUART A MINKOWITZ,UNLAWFUL POSS WEAPON-HANDGUNS,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,6206
SUSAN STEELE,ASSAULT BY AUTO/VESSEL-RECKLES,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,6207
SUSAN STEELE,CRIMINAL TRESPASS-RESEARCH FAC,0.0,2,0,0,0,0.0,0.0,0,12.0,2,24,12,12,0.0,12.0,12,6208
SUSAN STEELE,DISORDERLY CONDUCT-IMPROP BEHA,1.0,1,1,1,1,,1.0,1,0.0,1,0,0,0,,0.0,0,6209
SUSAN STEELE,LEWDNESS - OBSERVED BY OTHERS,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,6210
SUSAN STEELE,MURDER-PURPOSE/KNOWINGLY,18250.0,1,18250,18250,18250,,18250.0,18250,0.0,1,0,0,0,,0.0,0,6211
SUSAN STEELE,OPERATE MV DURING LICENSE SUSP,180.0,1,180,180,180,,180.0,180,0.0,1,0,0,0,,0.0,0,6212
SUSAN STEELE,SEXUAL ASSAULT-VICTIM 13-15 Y/,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,6213
SUSAN STEELE,SIMPLE ASSAULT-PURPOSELY/KNOWI,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,6214
TERRENCE R COOK,AGGRAVATED CRIMINAL SEXUAL CON,270.0,1,270,270,270,,270.0,270,0.0,1,0,0,0,,0.0,0,6215
THOMAS J BUCK,AGG ASSAULT - ON DOMESTIC VIOL,120.0,1,120,120,120,,120.0,120,60.0,1,60,60,60,,60.0,60,6216
THOMAS J BUCK,AGG ASSAULT-ASSAULT ON CORREC/,1460.0,1,1460,1460,1460,,1460.0,1460,0.0,1,0,0,0,,0.0,0,6217
THOMAS J BUCK,AGG ASSAULT-ATTEMPT/CAUSE BI W,45.0,4,180,180,0,90.0,0.0,0,51.0,4,204,60,36,11.489125293076057,54.0,60,6218
THOMAS J BUCK,AGG ASSAULT-ATTEMPT/CAUSE SBI,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,6219
THOMAS J BUCK,AGG ASSAULT-ATTEMPT/CAUSE SIGN,90.0,2,180,180,0,127.27922061357856,90.0,0,36.0,2,72,36,36,0.0,36.0,36,6220
THOMAS J BUCK,AGG ASSAULT-ON LAW ENFORCEMENT,1460.0,1,1460,1460,1460,,1460.0,1460,0.0,1,0,0,0,,0.0,0,6221
THOMAS J BUCK,"AGG ASSAULT-POINT, ETC. IMITAT",0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,6222
THOMAS J BUCK,ASSAULT BY AUTO/VESSEL BI VIOL,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,6223
THOMAS J BUCK,BURGLARY-ENTERING STRUCTURE ET,547.5,2,1095,1095,0,774.2819253992695,547.5,0,24.0,2,48,48,0,33.94112549695428,24.0,0,6224
THOMAS J BUCK,CDS - MANU/DIST/PWID - HEROIN/,1915.0,2,3830,2005,1825,127.27922061357856,1915.0,1825,0.0,2,0,0,0,0.0,0.0,0,6225
THOMAS J BUCK,CDS - MANU/DIST/PWID - MARIJ=/,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,6226
THOMAS J BUCK,CONSPIRACY - AGREE/ENGAGE IN C,182.0,2,364,364,0,257.3868683519033,182.0,0,18.0,2,36,36,0,25.45584412271571,18.0,0,6227
THOMAS J BUCK,CONTEMPT-VIOLATE JUDICIAL/REST,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,6228
THOMAS J BUCK,CREDIT CARD CRIME-INT TO COMM,1460.0,1,1460,1460,1460,,1460.0,1460,0.0,1,0,0,0,,0.0,0,6229
THOMAS J BUCK,CRIMINAL MISCHIEF-DAMAGE PROPE,40.0,3,120,120,0,69.2820323027551,0.0,0,8.0,3,24,12,0,6.928203230275509,12.0,12,6230
THOMAS J BUCK,CRIMINAL SEXUAL CONTACT,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,6231
THOMAS J BUCK,CRIMINAL TRESPASS-RESEARCH FAC,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,6232
THOMAS J BUCK,DISORDERLY CONDUCT-IMPROP BEHA,0.0,3,0,0,0,0.0,0.0,0,4.0,3,12,12,0,6.928203230275509,0.0,0,6233
THOMAS J BUCK,DISORDERLY CONDUCT-OFFENSIVE L,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,6234
THOMAS J BUCK,ENDANGERING ANOTHER-KNOWNGLY C,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,6235
THOMAS J BUCK,ENDANGERING-ABUSE/NEGLECT OF A,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,6236
THOMAS J BUCK,ENDANGERING-ABUSE/NEGLECT/SEXU,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,6237
THOMAS J BUCK,ENDANGERING-SEXUAL CONDUCT WIT,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,6238
THOMAS J BUCK,FENCING-DEALING IN STOLEN PROP,0.0,2,0,0,0,0.0,0.0,0,36.0,2,72,36,36,0.0,36.0,36,6239
THOMAS J BUCK,HARASSMENT-COMMUNICATION IN MA,30.0,1,30,30,30,,30.0,30,0.0,1,0,0,0,,0.0,0,6240
THOMAS J BUCK,INSURANCE FRAUD-FALSE CLAIM ET,0.0,2,0,0,0,0.0,0.0,0,12.0,2,24,12,12,0.0,12.0,12,6241
THOMAS J BUCK,KNOW POSS/VIEW/CTRL <1K ITEMS,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,6242
THOMAS J BUCK,MAINTAINING/OPERATING CDS PROD,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,6243
THOMAS J BUCK,MANUF/DISTR CDS OR INTENT TO M,1168.0,5,5840,2555,0,908.8426706531775,1095.0,1095,7.2,5,36,36,0,16.099689437998485,0.0,0,6244
THOMAS J BUCK,OBSTRUCT ADMIN OF LAW-OBSTRUCT,0.0,4,0,0,0,0.0,0.0,0,12.0,4,48,36,0,16.97056274847714,6.0,0,6245
THOMAS J BUCK,OPERATE MV DURING LICENSE SUSP,180.0,2,360,180,180,0.0,180.0,180,0.0,2,0,0,0,0.0,0.0,0,6246
THOMAS J BUCK,POSS CDS-FAILS TO GIVE CDS TO,0.0,2,0,0,0,0.0,0.0,0,12.0,2,24,12,12,0.0,12.0,12,6247
THOMAS J BUCK,POSS CDS/ANALOG - SCHD I II II,521.4285714285714,7,3650,1460,0,661.618686037725,0.0,0,18.0,7,126,48,0,21.071307505705477,6.0,0,6248
THOMAS J BUCK,POSS CDS/ANALOG - SCHD V,18.0,1,18,18,18,,18.0,18,0.0,1,0,0,0,,0.0,0,6249
THOMAS J BUCK,RECKLESS DEATH BY AUTO OR VESS,4562.5,2,9125,5475,3650,1290.4698756654493,4562.5,3650,0.0,2,0,0,0,0.0,0.0,0,6250
THOMAS J BUCK,REGISTRATION OF SEX OFFENDER-V,180.0,1,180,180,180,,180.0,180,0.0,1,0,0,0,,0.0,0,6251
THOMAS J BUCK,RESIST ARR/ELUD-PREVENTS OFFIC,0.0,2,0,0,0,0.0,0.0,0,12.0,2,24,12,12,0.0,12.0,12,6252
THOMAS J BUCK,RESIST ARR/ELUD-USE/THREATEN F,547.5,2,1095,1095,0,774.2819253992695,547.5,0,18.0,2,36,36,0,25.45584412271571,18.0,0,6253
THOMAS J BUCK,SELL/GIVE ELECTRONIC COMMUNICA,0.0,1,0,0,0,,0.0,0,48.0,1,48,48,48,,48.0,48,6254
THOMAS J BUCK,SEXUAL ASSAULT-VIC < 13 & DEF,2190.0,2,4380,2555,1825,516.1879502661797,2190.0,1825,0.0,2,0,0,0,0.0,0.0,0,6255
THOMAS J BUCK,SHOPLIFTING-CONCEAL MERCHANDIS,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,6256
THOMAS J BUCK,SHOPLIFTING-TAKE MERCH W/O PAY,547.5,2,1095,1095,0,774.2819253992695,547.5,0,18.0,2,36,36,0,25.45584412271571,18.0,0,6257
THOMAS J BUCK,SHOPLIFTING-TAKE MERCH W/OUT P,12.0,2,24,18,6,8.48528137423857,12.0,6,0.0,2,0,0,0,0.0,0.0,0,6258
THOMAS J BUCK,SIMPLE ASSAULT-PURPOSELY/KNOWI,30.0,3,90,90,0,51.96152422706632,0.0,0,8.0,3,24,12,0,6.928203230275509,12.0,12,6259
THOMAS J BUCK,STALKING-ENGAGE CONDUCT REASON,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,6260
THOMAS J BUCK,TAMPER W/PUB RECS-USE/FILE FAL,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,6261
THOMAS J BUCK,TERRORISTIC THREATS-THREAT TO,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,6262
THOMAS J BUCK,TERRORISTIC THREATS-THREATEN I,0.0,2,0,0,0,0.0,0.0,0,36.0,2,72,36,36,0.0,36.0,36,6263
THOMAS J BUCK,THEFT BY DECEPTION-VALUE $500-,180.0,1,180,180,180,,180.0,180,0.0,1,0,0,0,,0.0,0,6264
THOMAS J BUCK,THEFT BY DECEPTION-VALUE LESS,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,6265
THOMAS J BUCK,UNLAW TAKING MEANS CONVEYANCE-,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,6266
THOMAS J BUCK,UNLAWFUL POSS WEAPON-HANDGUNS,1825.0,2,3650,1825,1825,0.0,1825.0,1825,0.0,2,0,0,0,0.0,0.0,0,6267
THOMAS J BUCK,WANDERING/PROWLING TO OBTAIN/S,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,6268
THOMAS J SHUSTEDJR,ACCOMPLICE LIABILITY-OWN CONDU,4380.0,1,4380,4380,4380,,4380.0,4380,0.0,1,0,0,0,,0.0,0,6269
THOMAS J SHUSTEDJR,AGG ASSAULT - ON DOMESTIC VIOL,309.0,5,1545,1095,0,454.6757086099938,180.0,0,31.2,5,156,60,0,21.79908254950194,36.0,36,6270
THOMAS J SHUSTEDJR,AGG ASSAULT - STRANGLE DOMESTI,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,6271
THOMAS J SHUSTEDJR,AGG ASSAULT W/ FIREARM,540.0,1,540,540,540,,540.0,540,0.0,1,0,0,0,,0.0,0,6272
THOMAS J SHUSTEDJR,AGG ASSAULT-ATTEMPT/CAUSE BI W,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,6273
THOMAS J SHUSTEDJR,AGG ASSAULT-ATTEMPT/CAUSE SIGN,158.5,4,634,364,0,187.0,135.0,0,30.0,4,120,36,24,6.928203230275509,30.0,24,6274
THOMAS J SHUSTEDJR,AGG ASSAULT-ON LAW ENFORCEMENT,90.0,2,180,180,0,127.27922061357856,90.0,0,12.0,2,24,24,0,16.97056274847714,12.0,0,6275
THOMAS J SHUSTEDJR,AGGRAVATED SEXUAL ASSAULT - VI,18250.0,1,18250,18250,18250,,18250.0,18250,0.0,1,0,0,0,,0.0,0,6276
THOMAS J SHUSTEDJR,BURGLARY-ENTERING STRUCTURE ET,214.66666666666666,3,644,364,100,135.37109489596858,180.0,100,8.0,3,24,24,0,13.856406460551018,0.0,0,6277
THOMAS J SHUSTEDJR,CDS - MANU/DIST/PWID - HEROIN/,411.29411764705884,17,6992,1095,0,471.81574326026396,270.0,0,20.470588235294116,17,348,60,0,22.7544436513476,12.0,0,6278
THOMAS J SHUSTEDJR,CDS - MANU/DIST/PWID - OTHER S,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,6279
THOMAS J SHUSTEDJR,CDS - MANU/DIST/PWID - SCHD I,318.0,4,1272,364,180,92.0,364.0,364,51.0,4,204,60,24,18.0,60.0,60,6280
THOMAS J SHUSTEDJR,CDS/ANALOG - DISTRIBUTE ON/NEA,364.0,1,364,364,364,,364.0,364,0.0,1,0,0,0,,0.0,0,6281
THOMAS J SHUSTEDJR,CERT PERSON NOT TO HAVE WEAP P,1825.0,2,3650,1825,1825,0.0,1825.0,1825,0.0,2,0,0,0,0.0,0.0,0,6282
THOMAS J SHUSTEDJR,CONSPIRACY - AGREE/ENGAGE IN C,54.0,2,108,108,0,76.36753236814714,54.0,0,36.0,2,72,36,36,0.0,36.0,36,6283
THOMAS J SHUSTEDJR,CRIMINAL MISCHIEF-DAMAGE PROPE,182.0,2,364,364,0,257.3868683519033,182.0,0,12.0,2,24,24,0,16.97056274847714,12.0,0,6284
THOMAS J SHUSTEDJR,CRIMINAL SEXUAL CONTACT,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,6285
THOMAS J SHUSTEDJR,CRIMINAL TRESPASS-DEFIANT TRES,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,6286
THOMAS J SHUSTEDJR,DISORDERLY CONDUCT-IMPROP BEHA,0.0,2,0,0,0,0.0,0.0,0,6.0,2,12,12,0,8.48528137423857,6.0,0,6287
THOMAS J SHUSTEDJR,ENDANGERING AN INJURED VICTIM,364.0,1,364,364,364,,364.0,364,24.0,1,24,24,24,,24.0,24,6288
THOMAS J SHUSTEDJR,ENDANGERING-DISTRIBUTION OF CH,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,6289
THOMAS J SHUSTEDJR,ESCAPE-FROM DETENTION,317.0,1,317,317,317,,317.0,317,12.0,1,12,12,12,,12.0,12,6290
THOMAS J SHUSTEDJR,FALSE REPRT TO LAW ENFOR-FICT,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,6291
THOMAS J SHUSTEDJR,KNOW POSS/VIEW/CTRL <1K ITEMS,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,6292
THOMAS J SHUSTEDJR,KNOWINGLY LEAVE SCENE OF ACCID,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,6293
THOMAS J SHUSTEDJR,MANUF/DISTR CDS OR INTENT TO M,912.5,2,1825,1825,0,1290.4698756654493,912.5,0,6.0,2,12,12,0,8.48528137423857,6.0,0,6294
THOMAS J SHUSTEDJR,OBSTRUCTING THE ADMINISTRATION,0.0,3,0,0,0,0.0,0.0,0,8.0,3,24,12,0,6.928203230275509,12.0,12,6295
THOMAS J SHUSTEDJR,OPERATE MV DURING LICENSE SUSP,364.0,2,728,364,364,0.0,364.0,364,0.0,2,0,0,0,0.0,0.0,0,6296
THOMAS J SHUSTEDJR,POSS CDS-FAILS TO GIVE CDS TO,0.0,2,0,0,0,0.0,0.0,0,6.0,2,12,12,0,8.48528137423857,6.0,0,6297
THOMAS J SHUSTEDJR,POSS CDS/ANALOG - SCHD I II II,428.0769230769231,13,5565,1460,0,659.524887265884,0.0,0,12.923076923076923,13,168,48,0,17.974340685458344,0.0,0,6298
THOMAS J SHUSTEDJR,POSS OF WEAPON FOR UNLAWFUL PU,106.0,2,212,212,0,149.90663761154806,106.0,0,12.0,2,24,24,0,16.97056274847714,12.0,0,6299
THOMAS J SHUSTEDJR,POSSESSION OF FIREARM WHILE CO,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,6300
THOMAS J SHUSTEDJR,RECEIVING STOLEN PROPERTY-VALU,364.0,1,364,364,364,,364.0,364,0.0,1,0,0,0,,0.0,0,6301
THOMAS J SHUSTEDJR,RECEIVNG STOLEN PROP-KNOW PROP,90.0,3,270,270,0,155.88457268119896,0.0,0,22.333333333333332,3,67,36,7,14.571661996262929,24.0,7,6302
THOMAS J SHUSTEDJR,REGISTRATION OF SEX OFFENDER-V,565.0,1,565,565,565,,565.0,565,0.0,1,0,0,0,,0.0,0,6303
THOMAS J SHUSTEDJR,RESIST ARR/ELUD-AFTER INSTRUCT,364.0,2,728,364,364,0.0,364.0,364,24.0,2,48,24,24,0.0,24.0,24,6304
THOMAS J SHUSTEDJR,RESIST ARR/ELUD-FLIGHT PREVENT,200.0,1,200,200,200,,200.0,200,0.0,1,0,0,0,,0.0,0,6305
THOMAS J SHUSTEDJR,RESIST ARR/ELUD-MV OP- RISK OF,2190.0,1,2190,2190,2190,,2190.0,2190,0.0,1,0,0,0,,0.0,0,6306
THOMAS J SHUSTEDJR,RESIST ARR/ELUD-PREVENTS OFFIC,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,6307
THOMAS J SHUSTEDJR,RESIST ARR/ELUD-USE/THREATEN F,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,6308
THOMAS J SHUSTEDJR,ROBBERY-THREAT OR FEAR OF BI,2920.0,1,2920,2920,2920,,2920.0,2920,0.0,1,0,0,0,,0.0,0,6309
THOMAS J SHUSTEDJR,SEXUAL ASSAULT-FORCE/COERCION,2190.0,1,2190,2190,2190,,2190.0,2190,0.0,1,0,0,0,,0.0,0,6310
THOMAS J SHUSTEDJR,SIMPLE ASSAULT-NEGLIGENT CAUSE,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,6311
THOMAS J SHUSTEDJR,SIMPLE ASSAULT-PURPOSELY/KNOWI,0.0,3,0,0,0,0.0,0.0,0,0.0,3,0,0,0,0.0,0.0,0,6312
THOMAS J SHUSTEDJR,SPECIAL SENTENCE PSL/CSL - VIO,365.0,1,365,365,365,,365.0,365,0.0,1,0,0,0,,0.0,0,6313
THOMAS J SHUSTEDJR,STALKING-STALKING IN VIOLATION,180.0,1,180,180,180,,180.0,180,0.0,1,0,0,0,,0.0,0,6314
THOMAS J SHUSTEDJR,TERRORISTIC THREATS-THREAT TO,432.25,4,1729,1095,0,467.99599357259456,317.0,0,36.0,4,144,60,0,29.393876913398138,42.0,60,6315
THOMAS J SHUSTEDJR,TERRORISTIC THREATS-THREATEN I,182.0,2,364,364,0,257.3868683519033,182.0,0,6.0,2,12,12,0,8.48528137423857,6.0,0,6316
THOMAS J SHUSTEDJR,THEFT BY UNLAWFL TAKNG-MOVABLE,1046.3333333333333,3,3139,1825,219,804.105299903771,1095.0,219,0.0,3,0,0,0,0.0,0.0,0,6317
THOMAS J SHUSTEDJR,THEFT-FROM THE PERSON OF ANOTH,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,6318
THOMAS J SHUSTEDJR,THREAT TO KILL,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,6319
THOMAS J SHUSTEDJR,UNLAW TAKING MEANS OF CONVEYAN,270.0,1,270,270,270,,270.0,270,24.0,1,24,24,24,,24.0,24,6320
THOMAS J SHUSTEDJR,UNLAWFUL POSS WEAP - OTHER WEA,90.0,3,270,270,0,155.88457268119896,0.0,0,28.0,3,84,36,24,6.928203230275509,24.0,24,6321
THOMAS J SHUSTEDJR,UNLAWFUL POSS WEAP - RIFLE/SHO,1460.0,1,1460,1460,1460,,1460.0,1460,0.0,1,0,0,0,,0.0,0,6322
THOMAS J SHUSTEDJR,UNLAWFUL POSS WEAPON-HANDGUNS,1460.0,6,8760,1825,1095,399.8374669787713,1460.0,1095,0.0,6,0,0,0,0.0,0.0,0,6323
THOMAS J SHUSTEDJR,UNLAWFUL POSSESSION OF WEAPONS,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,6324
THOMAS J SHUSTEDJR,USE/POSS W/INTEUSE/POSS W/INT,0.0,2,0,0,0,0.0,0.0,0,0.0,2,0,0,0,0.0,0.0,0,6325
THOMAS J SHUSTEDJR,WANDERING/PROWLING TO OBTAIN/S,0.0,2,0,0,0,0.0,0.0,0,6.0,2,12,12,0,8.48528137423857,6.0,0,6326
THOMAS J SHUSTEDJR,WEAPONS-MANU/TRANSPO/DISP /DEF,21.4,5,107,107,0,47.8518547184955,0.0,0,21.6,5,108,48,12,15.646085772486357,12.0,12,6327
THOMAS K ISENHOUR,ABUSE/ABANDONMENT/CRUELTY & NE,409.0,1,409,409,409,,409.0,409,0.0,1,0,0,0,,0.0,0,6328
THOMAS K ISENHOUR,AGG ASSAULT - ON DOMESTIC VIOL,348.7142857142857,7,2441,1095,0,360.3533979700641,364.0,364,30.857142857142858,7,216,36,0,13.60672102833218,36.0,36,6329
THOMAS K ISENHOUR,AGG ASSAULT - STRANGLE DOMESTI,291.8,5,1459,1095,0,475.86363592945406,0.0,0,26.4,5,132,36,0,15.646085772486357,36.0,36,6330
THOMAS K ISENHOUR,AGG ASSAULT-ATTEMPT/CAUSE BI W,1094.75,4,4379,1825,364,596.4508222253812,1095.0,1095,0.0,4,0,0,0,0.0,0.0,0,6331
THOMAS K ISENHOUR,AGG ASSAULT-ATTEMPT/CAUSE SBI,2190.0,2,4380,2190,2190,0.0,2190.0,2190,0.0,2,0,0,0,0.0,0.0,0,6332
THOMAS K ISENHOUR,AGG ASSAULT-ATTEMPT/CAUSE SIGN,333.8333333333333,6,2003,1095,0,406.8780734650943,272.0,0,30.0,6,180,36,0,14.696938456699069,36.0,36,6333
THOMAS K ISENHOUR,AGG ASSAULT-CAUSE BODILY INJUR,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,6334
THOMAS K ISENHOUR,AGG ASSAULT-ON LAW ENFORCEMENT,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,6335
THOMAS K ISENHOUR,AGGRAVATED MANSLAUGHTER-EXTREM,5475.0,1,5475,5475,5475,,5475.0,5475,0.0,1,0,0,0,,0.0,0,6336
THOMAS K ISENHOUR,ASSAULT BY AUTO/VESSEL BI VIOL,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,6337
THOMAS K ISENHOUR,ASSAULT BY AUTO/VESSEL SBI VIO,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,6338
THOMAS K ISENHOUR,ASSAULT BY AUTO/VESSEL-RECKLES,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,6339
THOMAS K ISENHOUR,"BAD CHECKS-VALUE $1,000-<$75,0",0.0,2,0,0,0,0.0,0.0,0,36.0,2,72,36,36,0.0,36.0,36,6340
THOMAS K ISENHOUR,BURGLARY-ENTERING STRUCTURE ET,365.27272727272725,11,4018,1095,0,480.8540508114891,99.0,0,23.727272727272727,11,261,36,0,17.205178924329203,36.0,36,6341
THOMAS K ISENHOUR,BURGLARY-NO BI AND/OR UNARMED,318.0,1,318,318,318,,318.0,318,0.0,1,0,0,0,,0.0,0,6342
THOMAS K ISENHOUR,CARJACKING-INFLICT BI OR USES,2920.0,1,2920,2920,2920,,2920.0,2920,0.0,1,0,0,0,,0.0,0,6343
THOMAS K ISENHOUR,CDS - MANU/DIST/PWID - HEROIN/,1009.7272727272727,11,11107,1825,0,755.2496396436202,1460.0,1460,13.090909090909092,11,144,36,0,18.16289924794247,0.0,0,6344
THOMAS K ISENHOUR,CDS - MANU/DIST/PWID - MARIJ >,180.0,1,180,180,180,,180.0,180,36.0,1,36,36,36,,36.0,36,6345
THOMAS K ISENHOUR,CDS - MANU/DIST/PWID - MARIJ=/,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,6346
THOMAS K ISENHOUR,CDS - MANU/DIST/PWID - METH -,247.0,1,247,247,247,,247.0,247,36.0,1,36,36,36,,36.0,36,6347
THOMAS K ISENHOUR,CDS - MANU/DIST/PWID - SCHD I,1460.0,1,1460,1460,1460,,1460.0,1460,0.0,1,0,0,0,,0.0,0,6348
THOMAS K ISENHOUR,CDS-MANU/DIST/PWID-MARIJ=/>1OZ,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,6349
THOMAS K ISENHOUR,CDS/ANALOG - DISTRIBUTE ON/NEA,364.0,1,364,364,364,,364.0,364,36.0,1,36,36,36,,36.0,36,6350
THOMAS K ISENHOUR,CONSPIRACY - AGREE/ENGAGE IN C,1569.0,5,7845,2555,180,1013.6900413834596,1460.0,2555,7.2,5,36,36,0,16.099689437998485,0.0,0,6351
THOMAS K ISENHOUR,CONTEMPT - VIOLATE DV ORDER BY,242.5,4,970,540,131,198.83074879571987,149.5,131,27.0,4,108,36,0,18.0,36.0,36,6352
THOMAS K ISENHOUR,CONTEMPT-VIOLATE JUDICIAL/REST,452.0,2,904,540,364,124.45079348883236,452.0,364,0.0,2,0,0,0,0.0,0.0,0,6353
